69	17	65	47	56	10	89	55	84	89
87	60	75	71	28	78	68	19	33	55
44	77	49	23	35	13	28	42	62	46
69	65	41	76	66	55	13	54	64	57
62	88	34	100	30	33	34	32	76	73
24	67	65	13	61	62	88	65	93	100
36	83	23	79	78	71	29	22	64	90
100	5	34	38	99	34	44	30	93	59
37	7	58	91	92	19	46	8	22	76
18	45	99	68	12	11	3	21	77	76
91	50	53	80	30	96	38	53	14	38
54	53	10	79	30	2	7	29	96	34
42	94	4	4	93	20	27	78	75	35
78	9	6	90	63	93	91	85	68	67
17	90	58	88	75	85	63	20	55	89
10	55	91	86	9	65	18	71	10	43
40	8	97	74	49	3	54	4	14	61
28	21	85	31	69	86	73	92	8	59
23	20	18	39	3	27	46	65	85	55
35	7	62	77	23	92	83	1	4	49
16	64	8	22	15	75	96	14	13	35
66	82	38	42	64	21	48	9	69	53
80	65	44	31	32	35	94	10	28	5
85	51	73	35	45	67	74	39	16	7
64	95	17	36	37	82	7	83	89	48
93	3	46	68	26	52	40	34	98	87
98	10	59	53	52	28	37	65	40	69
10	68	33	85	43	31	99	13	84	22
29	79	6	42	37	20	83	100	19	6
84	100	53	22	57	81	75	74	41	94
28	59	16	92	68	12	43	4	81	69
92	60	82	65	35	5	53	39	67	9
13	94	79	92	72	65	83	25	45	54
98	84	22	72	40	56	43	28	31	27
54	17	16	98	11	100	97	89	43	88
20	99	87	51	1	48	38	49	83	11
29	56	6	92	55	7	82	94	22	7
83	22	54	59	60	15	30	47	51	70
17	42	54	18	92	10	96	58	24	77
43	75	99	53	32	17	22	63	74	35
82	11	98	44	16	16	46	47	20	41
26	89	47	76	9	36	83	98	12	53
9	93	74	93	72	94	33	25	60	81
28	87	62	53	34	18	72	74	82	20
12	57	82	32	50	70	38	72	26	85
53	67	59	93	31	58	33	47	56	52
67	34	79	94	6	89	14	20	99	51
22	31	34	87	100	13	70	70	28	95
6	4	98	73	42	77	32	59	55	41
88	44	62	99	29	34	36	54	89	73
65	49	35	64	6	65	88	84	14	30
80	44	97	73	64	6	26	7	83	23
19	64	83	40	100	62	71	1	73	88
75	73	86	80	20	33	73	42	25	44
52	60	59	75	48	2	73	17	77	86
60	73	85	40	72	29	9	44	74	76
98	12	19	1	53	96	3	22	88	48
25	62	39	86	6	12	36	69	23	52
17	4	24	54	73	71	51	17	21	71
71	71	2	52	91	67	47	2	67	88
39	15	45	86	11	41	98	19	9	71
90	80	88	42	13	83	94	47	41	47
2	12	51	84	63	42	59	66	97	41
86	12	21	95	46	35	53	98	19	42
64	1	23	73	16	97	35	76	10	17
93	66	68	69	62	72	35	46	84	76
17	69	87	31	81	59	2	55	79	75
51	60	22	59	46	10	99	50	20	1
23	3	91	57	21	17	78	37	28	37
78	67	50	18	23	84	12	82	29	39
4	98	79	10	13	62	35	50	95	98
28	59	46	72	98	33	98	95	69	11
84	86	66	71	59	32	50	71	100	78
10	77	1	100	88	99	48	42	54	82
28	42	28	77	74	24	75	24	32	67
34	6	96	38	36	4	66	87	68	63
61	13	65	54	94	92	44	52	74	85
65	14	95	77	89	17	29	63	35	5
24	36	95	8	32	40	66	52	21	85
96	69	86	70	57	57	99	82	93	25
93	48	89	86	60	93	37	18	2	86
52	80	83	60	47	34	40	14	74	25
7	35	10	34	5	39	24	53	59	68
1	38	94	48	30	52	66	72	94	3
59	1	27	54	70	100	31	33	10	40
37	34	55	40	76	91	51	64	53	22
37	11	60	63	29	26	46	42	57	89
46	62	13	47	36	16	62	16	11	29
42	13	16	16	51	18	2	91	7	46
27	63	10	35	62	74	46	72	82	63
54	66	45	24	59	37	96	35	46	8
32	100	68	17	54	41	20	85	79	91
37	17	25	85	48	96	19	49	52	11
1	26	93	45	84	48	11	68	58	45
91	25	84	79	5	31	29	57	37	59
82	72	71	65	40	46	27	69	53	72
78	70	53	57	46	52	30	10	74	52
55	13	48	96	23	50	93	8	11	82
10	48	85	97	66	75	4	50	84	64
6	64	40	37	41	59	41	3	69	8
33	56	15	34	7	44	86	30	13	62
53	62	8	2	90	59	79	97	40	49
70	57	61	80	88	60	64	69	57	6
5	53	32	81	14	24	54	86	72	82
2	26	61	95	11	17	12	67	24	37
55	30	81	98	79	9	60	24	64	51
41	27	53	83	18	56	99	45	29	85
81	90	5	5	33	24	24	2	24	54
26	68	37	33	20	69	25	24	23	9
21	76	58	97	98	11	78	41	30	90
33	56	96	19	51	46	95	10	48	53
34	61	31	25	64	94	56	83	19	83
68	29	58	88	29	16	33	14	20	95
52	67	89	13	63	13	13	99	1	85
94	44	86	44	10	37	7	17	27	39
20	60	84	2	10	88	44	63	83	61
45	15	13	45	60	63	52	16	10	76
56	87	55	23	98	41	77	93	18	38
97	52	31	12	61	12	73	43	51	8
73	86	67	52	8	87	13	18	99	11
17	27	82	25	1	95	85	5	8	83
11	81	89	1	96	39	15	58	78	92
93	63	20	17	35	86	93	40	99	38
99	41	25	5	32	86	26	18	24	91
62	63	91	10	2	17	15	30	40	28
64	46	55	22	56	96	62	81	10	20
99	70	86	92	23	52	89	9	5	67
46	79	80	3	33	31	1	75	41	16
40	45	98	66	22	98	86	57	39	34
38	46	29	6	35	56	34	80	46	19
39	69	60	57	32	95	78	63	44	35
99	47	3	37	2	10	77	43	16	22
82	92	39	99	86	99	80	50	85	66
87	87	15	66	85	62	42	48	32	90
96	42	25	4	85	76	93	15	43	87
20	85	37	96	94	7	6	99	39	45
34	71	55	14	44	52	34	90	77	11
8	14	36	10	32	89	85	3	56	8
89	8	69	26	40	15	36	21	100	26
95	72	96	84	90	36	16	47	14	78
64	87	39	45	42	86	46	81	11	99
88	54	58	79	77	37	58	38	41	74
25	45	49	1	3	22	23	79	21	40
15	52	53	47	92	76	70	52	73	76
76	34	22	32	37	44	34	35	70	21
91	58	5	19	41	50	41	80	96	3
9	40	66	87	30	62	99	29	80	37
48	25	77	36	90	69	12	26	55	78
5	94	83	64	26	95	37	53	9	4
96	74	10	78	66	69	88	95	31	56
70	17	66	26	78	26	75	50	25	81
78	82	27	90	6	32	93	61	85	39
3	4	77	27	91	16	96	43	43	90
64	50	2	68	45	37	11	59	84	81
45	2	87	78	60	41	94	50	42	21
98	45	49	19	71	36	23	28	39	9
85	48	46	64	80	51	76	30	12	23
75	99	45	20	81	32	28	67	54	42
27	28	55	68	35	61	26	14	33	85
86	94	18	16	25	3	97	45	42	13
33	17	79	51	78	47	58	34	50	97
61	79	25	54	98	70	47	11	37	72
73	98	66	15	5	75	94	91	22	98
11	82	11	89	70	97	38	72	39	28
17	64	86	6	11	71	76	14	83	67
59	81	20	14	86	69	46	41	71	28
46	99	66	9	66	46	12	4	86	59
76	26	70	98	92	13	63	99	73	15
88	31	37	14	71	30	90	46	85	19
100	95	33	54	90	44	11	99	42	60
1	43	68	47	26	36	65	59	70	88
25	86	15	91	33	35	75	91	87	2
86	77	39	38	30	100	4	64	24	22
61	54	59	57	56	1	52	49	81	18
42	66	45	1	79	3	10	80	54	17
96	1	57	24	24	25	56	90	15	91
87	41	54	70	26	6	95	70	47	23
75	91	19	31	100	36	70	1	61	23
96	94	62	15	85	98	73	97	7	28
96	19	20	28	47	51	18	76	39	61
27	15	17	2	88	50	30	72	52	27
91	53	15	31	4	79	10	58	43	50
56	90	94	69	93	21	65	69	71	62
38	62	5	77	51	58	97	28	77	47
94	16	70	36	89	11	72	90	12	85
14	29	36	35	54	83	44	60	63	85
92	35	26	36	63	23	29	79	68	17
44	43	42	10	54	99	86	61	51	13
68	7	51	30	24	80	86	22	74	6
41	19	15	55	20	46	87	56	45	83
95	86	96	22	86	69	89	59	70	12
53	69	74	39	1	89	60	59	96	33
13	81	13	14	85	44	20	43	83	66
70	42	82	67	13	51	22	55	48	74
39	74	40	18	35	48	74	11	42	11
88	10	38	51	99	84	23	65	18	79
69	74	96	17	94	94	64	79	14	97
99	70	40	24	53	16	50	98	4	79
19	70	4	84	87	19	99	37	96	41
11	47	94	36	25	24	95	93	47	82
90	67	51	38	71	55	9	58	13	89
95	11	79	71	91	20	77	80	89	47
5	77	52	21	73	22	19	66	83	56
23	31	72	15	97	46	18	57	36	67
59	31	78	99	43	36	100	31	43	80
41	55	12	74	97	77	16	58	5	68
18	84	90	65	52	22	39	66	6	97
18	79	17	36	99	85	71	38	48	15
52	2	39	78	92	81	85	97	85	71
54	32	80	33	41	25	60	22	94	45
58	7	19	3	72	8	47	93	71	7
75	48	38	48	13	71	5	58	67	34
6	16	32	70	38	78	28	98	48	25
30	40	6	61	19	76	93	97	55	49
40	46	88	33	31	35	8	97	61	57
29	21	5	2	56	96	51	54	20	17
85	52	26	31	100	40	100	47	18	36
61	53	2	58	28	64	53	21	51	89
80	79	11	19	64	63	61	15	19	35
95	74	45	21	37	93	26	25	3	4
9	20	62	50	9	99	50	36	37	28
33	73	8	93	66	61	27	18	78	60
3	26	72	54	47	32	76	68	53	31
7	47	60	80	32	45	35	30	62	99
74	15	86	73	65	44	71	25	64	24
9	20	18	49	28	42	22	70	23	20
62	79	55	1	96	68	91	86	1	9
1	93	7	89	94	10	65	94	19	64
78	54	89	13	89	4	20	10	73	89
41	75	62	61	69	65	3	77	69	17
71	79	74	68	21	21	47	34	45	15
17	31	87	94	65	19	96	65	35	30
89	32	72	35	94	8	65	57	43	92
16	57	41	52	74	18	88	44	82	13
92	97	90	59	43	25	1	18	43	13
97	65	92	48	66	32	87	37	26	22
59	60	17	37	31	6	60	21	94	97
43	11	66	89	5	87	2	67	20	76
49	51	62	17	74	44	68	100	95	1
56	55	5	98	23	91	61	44	89	53
74	57	88	2	3	33	2	57	32	28
52	96	39	56	54	43	9	21	82	1
40	20	48	20	8	60	58	63	47	41
90	86	69	30	62	95	45	3	83	71
70	22	48	13	59	24	78	35	7	70
30	27	11	10	39	34	53	91	46	66
19	10	83	65	44	72	36	68	97	55
50	66	82	7	66	72	30	81	58	50
97	60	38	40	91	36	80	84	90	30
42	86	88	50	19	54	1	15	62	39
50	49	11	73	3	49	61	37	62	9
29	5	36	91	78	1	47	13	34	12
42	4	26	50	90	10	26	97	20	4
7	20	60	25	89	72	23	92	22	55
72	44	16	5	30	80	77	11	49	25
74	1	100	57	43	96	61	72	77	78
9	16	77	98	43	6	52	75	37	51
11	73	70	47	2	43	52	88	9	36
18	20	98	16	73	3	48	86	91	58
7	99	69	39	33	64	22	76	56	59
77	14	63	26	10	51	33	1	60	90
25	98	25	37	29	100	69	80	89	66
88	56	1	1	10	54	29	13	18	8
99	98	96	11	52	14	75	9	1	63
12	64	93	78	1	22	12	10	66	98
42	6	28	51	34	9	26	54	90	89
25	84	48	72	38	95	79	80	40	73
50	41	40	99	21	91	17	52	56	10
28	77	77	64	91	64	54	18	68	71
98	37	7	1	88	89	56	11	81	41
1	51	60	8	61	7	82	79	34	45
74	37	92	7	61	13	79	13	9	40
53	81	70	11	93	20	8	91	88	12
45	23	9	73	3	14	50	1	57	96
62	96	32	32	40	17	16	27	51	35
44	51	76	59	45	18	31	100	46	47
37	94	80	23	53	80	60	77	61	57
23	5	90	36	11	69	50	97	13	98
97	83	37	21	41	19	29	9	92	64
23	58	18	53	51	37	57	62	73	13
70	25	13	55	61	63	57	89	41	15
74	46	70	29	47	15	1	45	91	9
53	97	99	36	50	37	96	93	63	91
34	58	17	53	32	76	12	39	84	19
22	49	1	53	67	69	46	75	61	64
23	4	91	6	34	9	75	94	87	62
28	86	99	71	80	42	96	45	13	68
49	89	48	82	87	62	67	92	57	94
5	25	81	2	62	26	78	29	52	22
75	48	34	65	16	96	61	71	92	71
78	1	41	91	9	87	87	80	43	94
2	56	66	91	69	35	12	81	27	94
33	69	84	93	26	16	89	54	38	9
94	19	1	63	77	87	62	83	21	40
40	90	85	41	88	30	98	39	55	2
5	91	32	33	88	100	50	61	20	7
8	86	89	10	6	15	8	84	2	27
22	20	91	8	57	56	70	65	71	38
23	76	33	86	18	7	21	29	77	17
5	55	44	69	92	53	40	24	57	45
51	56	22	41	74	87	96	7	37	36
36	77	1	67	6	38	44	5	42	60
98	94	12	16	51	21	87	67	67	43
35	7	7	25	65	81	87	43	25	36
83	59	40	6	17	98	92	1	59	80
59	40	69	73	42	45	6	58	87	44
48	65	88	97	74	20	92	5	3	16
30	10	34	76	22	86	74	27	22	79
41	89	13	62	39	44	86	3	50	99
25	37	74	16	14	69	92	32	33	52
100	3	15	63	42	65	43	39	35	82
81	43	70	82	84	29	41	38	36	65
35	78	62	77	99	1	20	87	35	24
66	2	88	82	81	84	49	92	84	25
51	5	65	26	80	6	74	12	53	38
79	52	61	12	100	52	5	3	32	19
90	90	41	92	51	71	22	43	44	29
74	28	14	40	14	76	73	21	9	71
62	10	70	31	67	57	69	27	24	43
55	25	4	36	45	21	31	71	62	84
43	62	29	12	79	39	35	54	96	69
78	87	16	19	27	58	98	49	22	52
64	74	8	54	38	61	81	20	37	98
84	85	84	52	73	57	76	54	29	71
73	21	67	47	46	37	2	88	40	16
90	70	47	81	40	43	41	39	79	13
16	4	4	45	19	80	16	6	2	9
5	99	81	90	9	26	66	66	28	12
56	20	39	44	38	85	29	94	31	47
13	67	63	60	60	73	10	97	19	57
82	13	58	42	97	97	36	98	6	55
47	19	9	40	92	87	18	39	88	49
71	82	50	44	25	7	93	4	58	80
13	30	8	34	55	15	35	16	100	64
4	19	16	39	9	63	9	44	86	61
20	100	62	8	70	62	99	22	20	34
28	47	5	98	80	23	51	74	46	63
12	16	73	39	49	29	34	30	55	14
91	89	25	41	10	22	88	94	56	71
82	64	100	27	28	58	79	7	41	38
54	77	13	17	89	67	49	89	49	57
17	74	95	13	86	44	98	97	52	91
31	91	69	17	21	98	37	38	16	30
30	71	60	40	11	72	76	63	67	44
15	7	11	28	54	70	58	47	33	59
49	30	53	42	46	53	16	3	53	60
63	93	67	27	48	11	59	44	44	47
24	86	77	28	82	72	76	50	36	56
94	56	60	80	23	68	31	9	27	54
23	98	69	34	3	2	40	65	56	87
32	39	54	34	56	33	3	50	64	76
21	80	45	65	63	16	69	85	70	41
33	58	17	90	8	65	8	90	80	48
31	5	30	9	96	19	94	59	10	94
76	2	88	31	89	46	69	37	83	12
78	35	8	31	49	46	77	82	96	52
93	16	53	68	65	66	36	69	51	17
58	50	49	65	67	25	94	37	97	80
71	81	87	32	1	41	73	75	7	62
54	15	95	32	11	86	20	9	15	54
14	81	70	16	60	29	21	93	17	52
88	68	62	95	6	20	53	31	41	54
12	95	35	37	34	33	34	86	61	57
49	27	61	97	6	36	74	98	54	89
99	64	16	25	100	58	3	82	17	54
30	65	14	16	72	45	19	73	31	89
8	12	44	21	87	4	8	12	82	72
19	85	29	58	38	38	84	13	23	54
100	4	59	76	36	7	55	4	100	64
72	71	73	71	100	38	25	61	93	57
58	42	8	38	81	88	97	36	22	11
29	61	5	83	82	13	65	90	82	31
80	41	16	91	71	98	1	80	45	76
61	71	39	37	98	8	59	96	92	93
59	46	76	97	26	53	76	52	60	48
96	82	1	13	9	17	68	26	3	93
45	93	11	61	3	24	8	39	80	58
84	27	34	30	84	58	95	54	54	52
45	25	7	75	64	67	65	95	89	42
86	55	95	92	33	60	60	52	72	39
12	69	32	53	50	15	5	37	23	18
87	10	5	84	87	85	48	83	88	60
84	81	89	79	16	64	3	95	83	60
14	21	23	37	43	36	5	51	90	75
88	9	3	36	9	25	84	7	30	70
10	64	69	64	94	31	30	29	61	89
81	88	14	65	84	59	86	89	63	96
73	99	36	78	33	94	44	29	84	69
22	93	46	56	83	95	97	94	94	83
74	41	91	53	93	54	89	18	62	18
13	76	49	30	13	81	38	4	75	70
33	66	82	49	5	16	49	3	66	59
45	33	25	37	58	35	21	52	95	70
73	50	54	59	94	53	84	30	93	84
88	86	71	43	48	13	58	20	30	52
94	46	28	47	47	98	13	17	74	89
42	40	71	29	86	95	27	56	80	22
4	25	11	55	49	5	53	36	40	6
14	33	15	98	48	19	97	28	14	89
94	74	65	81	7	15	88	70	2	7
94	80	78	48	5	34	42	18	31	38
87	15	25	5	96	100	85	86	26	82
68	27	79	39	16	37	92	16	53	51
52	90	21	35	77	17	54	20	70	62
71	82	93	21	7	86	54	16	63	26
32	95	50	16	19	10	49	52	66	29
81	58	85	20	87	86	68	43	96	54
74	44	33	58	21	19	2	39	28	78
99	64	53	41	88	13	78	58	83	45
89	86	9	72	62	32	81	93	16	42
97	5	31	49	57	40	4	20	50	62
55	96	15	86	10	67	76	24	8	2
41	18	41	51	95	30	16	70	87	16
67	92	79	15	91	51	44	78	64	4
98	9	9	15	70	2	33	77	26	90
2	74	62	87	45	66	61	42	76	62
93	88	77	39	89	14	3	53	81	16
88	22	35	5	68	44	18	4	68	88
23	97	29	24	49	10	73	35	15	68
90	52	14	74	91	76	75	31	46	66
100	24	98	87	4	37	41	33	94	31
44	40	21	54	13	70	36	3	13	87
69	46	98	36	87	11	76	30	64	78
41	72	85	84	84	88	23	14	22	54
64	17	44	92	48	7	16	97	37	96
10	11	90	97	17	5	35	21	5	73
72	90	63	40	54	65	63	86	89	93
36	63	97	40	46	42	97	22	42	42
44	37	61	9	36	21	58	25	38	81
20	24	72	98	85	32	84	55	59	66
86	40	69	33	66	74	31	93	49	92
69	40	36	21	83	61	43	49	27	34
65	67	65	20	21	74	5	12	100	51
27	41	15	34	42	6	90	61	27	65
81	62	67	10	71	20	67	88	36	88
33	61	74	19	28	97	40	23	73	61
80	96	24	49	50	56	56	88	9	27
97	67	28	64	16	26	54	88	87	84
58	57	77	98	75	19	67	25	9	92
86	54	96	72	27	8	84	19	58	20
47	3	9	14	3	22	69	9	87	48
57	89	56	4	97	84	4	99	10	31
3	73	53	58	98	95	6	18	16	83
3	100	87	9	30	83	81	46	92	42
65	6	13	99	29	90	76	1	79	25
67	71	3	74	20	32	50	19	36	60
1	57	2	9	1	4	72	39	64	52
47	76	86	38	57	64	6	7	91	89
39	43	39	29	3	27	16	23	96	45
35	55	5	12	36	89	17	73	9	16
28	100	98	41	31	17	80	70	98	10
98	3	42	91	29	43	52	63	19	28
97	99	92	99	98	45	20	14	22	14
34	72	9	58	13	7	96	63	76	28
34	17	34	59	68	95	54	17	66	69
79	65	31	19	97	6	7	68	86	69
82	47	23	3	1	39	59	66	91	82
48	65	96	9	36	55	100	16	60	19
55	74	80	11	43	83	16	6	34	42
64	19	62	89	47	75	94	84	38	67
99	44	47	6	74	14	26	98	10	17
10	44	100	83	34	51	57	96	56	42
11	55	14	3	11	73	23	63	51	75
50	43	48	69	31	63	71	95	81	76
79	25	48	53	40	80	97	21	50	67
30	5	71	65	59	1	23	67	33	69
31	93	2	38	35	99	72	36	37	12
65	19	3	96	86	99	58	24	46	97
98	57	2	44	74	62	96	14	86	76
23	18	47	43	81	22	27	43	6	75
27	56	55	31	54	10	30	55	29	34
37	37	95	78	92	76	6	87	98	98
17	37	36	60	75	41	55	34	51	94
66	20	31	31	7	96	48	16	69	60
36	92	100	26	97	65	13	15	20	47
65	79	58	66	26	5	84	59	25	18
82	12	21	44	64	40	41	26	99	7
32	4	34	7	49	73	73	42	43	20
22	81	87	97	26	18	99	27	13	72
8	85	99	67	50	8	90	48	55	35
63	37	38	50	20	57	89	47	6	70
57	55	80	64	77	43	85	76	96	16
6	59	78	25	16	85	32	85	17	7
77	34	96	5	91	55	47	35	39	46
52	26	77	95	89	89	24	47	36	51
53	79	35	23	92	40	86	51	64	85
55	39	64	7	18	96	23	46	4	29
87	62	82	18	12	38	66	85	79	94
17	36	78	65	61	49	2	1	7	75
59	85	91	97	65	25	14	38	99	86
81	99	44	4	76	94	57	19	3	56
88	74	38	14	78	57	33	79	93	97
23	69	91	53	42	52	9	61	78	65
1	41	70	7	55	85	87	55	14	29
13	12	56	100	7	4	48	69	57	42
70	43	27	35	14	8	86	57	20	34
65	92	47	25	50	68	45	87	58	65
82	93	15	25	29	33	42	86	76	4
46	56	36	58	48	18	74	5	53	20
21	67	71	36	6	23	92	37	96	44
73	55	78	30	6	37	39	18	98	16
50	77	1	79	80	80	17	82	73	35
54	37	79	51	99	93	99	58	31	57
27	49	66	93	100	73	90	79	58	65
46	12	20	6	49	31	16	23	37	61
86	30	29	65	32	78	79	72	9	2
87	4	21	61	53	39	59	59	78	75
94	38	63	62	73	46	56	77	21	1
35	44	15	51	41	41	94	3	24	93
92	15	13	59	39	14	16	91	33	93
9	58	11	83	92	66	47	18	73	23
84	96	63	8	88	27	11	14	76	47
44	97	59	53	81	85	88	18	100	77
50	89	41	35	31	91	21	49	10	45
31	15	99	65	89	32	70	98	50	78
37	42	15	40	6	46	73	82	18	67
55	35	73	21	6	82	16	26	63	62
39	92	23	37	74	24	19	93	4	74
23	88	56	45	67	98	48	41	30	47
94	61	45	13	24	23	92	50	62	29
38	56	72	9	90	59	41	55	70	14
37	18	95	66	47	41	100	14	90	74
24	74	26	56	53	2	21	99	99	46
93	92	23	3	21	87	12	17	25	68
48	97	39	28	11	6	29	48	95	68
11	22	73	23	46	84	4	27	57	2
43	63	10	43	53	49	82	30	1	20
70	66	50	4	18	72	17	74	26	79
21	33	36	17	13	27	22	43	34	94
72	85	49	32	17	63	10	50	23	26
21	12	100	82	97	4	83	43	16	32
86	72	25	22	100	22	85	64	67	18
41	40	41	100	13	32	13	20	66	14
84	64	17	2	11	74	18	51	46	59
26	4	89	29	94	49	58	8	39	10
52	32	46	71	15	60	94	85	78	71
49	66	95	27	40	94	95	94	26	42
3	95	12	86	27	44	31	45	63	7
21	84	88	19	36	79	61	5	99	24
87	2	58	40	73	14	87	5	51	26
